Parameter,Values
daytime,0.9744831307750914
dtv,1.2999055312097187
tweaked,0.9998009387593818
garsh,-0.6741754948122907
colossally,-0.6741754948122907
remains,-0.48586589617371523
spicy,0.8299019019639822
sludge,0.5785874736830774
pinnocioesque,-0.6741754948122907
aphoristic,-0.6741754948122907
denys,-1.367322675372236
basicly,-0.386493422360509
arpeggio,-0.6741754948122907
itty,0.42443679385581845
swallowtail,-0.6741754948122907
riot,-0.7348001166287261
meanie,-1.0796406029204544
principle,-0.8412295794754563
clarie,1.1175839744157638
quill,1.4052660468675455
mocumentary,0.018971685747654732
goood,-0.6741754948122907
niro,-0.8683315092532489
enterprise,-0.6067342140167575
overlaid,1.2717346542430228
plaintiff,0.018971685747654732
airsofts,1.1175839744157638
characterful,-0.6741754948122907
stander,0.7121188663076001
hemorrhage,0.7121188663076001
blameless,1.8107311549757092
anthem,-0.9618575672640723
belafonte,-1.7727877834803998
framework,-0.6000675226585681
link,-0.3278992580944582
marta,-1.367322675372236
danver,-0.6741754948122907
carnaby,-0.6741754948122907
friday,0.5484894425257973
widest,1.1175839744157638
wooww,0.7121188663076001
adorned,-1.0796406029204544
dictaphone,1.1175839744157638
beatdown,-0.6741754948122907
basgallop,-0.6741754948122907
sword,0.06717378756553316
groundbreaking,-0.6000675226585681
unnecessarily,0.9013608659461276
kawamata,-0.6741754948122907
fortuitous,-0.6741754948122907
bumblebee,1.6284095981817543
impermanence,-1.0796406029204544
fluff,0.05979368026791043
convinces,-0.48001948037133424
scouting,-0.6741754948122907
maldonado,1.1175839744157638
bludhaven,-0.6741754948122907
rowed,-0.6741754948122907
violence,0.02338670395677145
groom,-1.0796406029204544
promos,1.4052660468675455
elliot,0.06549170138254823
thun,-1.367322675372236
aristo,-0.6741754948122907
sirree,-0.6741754948122907
unimportant,0.20129324254160963
hkers,-0.6741754948122907
hairband,-0.6741754948122907
pagliacci,-1.367322675372236
nietszchean,-0.6741754948122907
almasys,-0.6741754948122907
noah,1.4052660468675437
ivanna,2.4168669585460254
asskicked,0.7121188663076001
beatthat,-0.6741754948122907
strung,0.36191643687448405
screaming,0.9634332945885049
seeps,0.42443679385581845
inoue,-1.0796406029204544
hatefulness,0.7121188663076001
bodhisattva,-0.6741754948122907
troi,1.4052660468675455
smelling,0.42443679385581845
kodiak,-1.0796406029204544
duped,0.6380108941538776
harken,1.6284095981817543
chicas,1.4052660468675455
eternalness,-0.6741754948122907
weixler,-0.6741754948122907
thriller,-0.2489751425823945
pillaging,0.018971685747654732
stabbings,-1.2337912827477133
wildside,-1.367322675372236
hijacking,0.7121188663076001
deane,-0.8973190461264995
pontificate,-0.386493422360509
shosanna,-0.6741754948122907
wp,-1.367322675372236
sargoth,1.1175839744157638
syncrhronized,-0.6741754948122907
mahatma,-1.9269384633076587
agers,-0.6741754948122907
underway,0.3374254168661892
laugher,0.42443679385581845
plautus,-0.6741754948122907
lowlife,-0.6741754948122907
beter,0.7121188663076001
chimeric,-0.6741754948122907
busido,0.7121188663076001
mancini,-0.936539759279782
skyggen,1.1175839744157638
saviour,-0.6741754948122907
paneled,1.1175839744157638
submachine,0.7121188663076001
guantanamo,0.7121188663076001
sardinia,1.4052660468675455
kitamura,-0.386493422360509
killearn,-0.6741754948122907
disembowels,-0.6741754948122907
milan,-0.386493422360509
instills,-1.367322675372236
prof,-0.29280793828318785
glossier,-1.0796406029204544
rubbery,0.935262417621809
carlisle,1.2427471173697704
bio,0.3066537581994364
priscilla,-1.8136097780006555
cognizant,0.018971685747654732
borte,1.1175839744157638
luppi,-1.0796406029204544
deteriorate,1.4052660468675455
dipstick,-0.386493422360509
engine,0.65496045246765
quaids,0.7121188663076001
shunji,-0.6741754948122907
thecomf,-0.6741754948122907
belongs,-0.229924361668969
griffen,-0.6741754948122907
coupledom,-0.6741754948122907
puberty,-1.0796406029204544
elaniak,-0.6741754948122907
backward,0.7121188663076001
stuffy,-0.4330134379954025
structureless,0.7121188663076001
briganti,-0.6741754948122907
blackadder,-1.8528304911539362
presume,0.5044795015293548
inured,0.7121188663076001
sparrow,-0.26871038670412695
misc,0.7121188663076001
torrent,1.5230490825239276
nagell,-0.6741754948122907
fiery,0.3554439223688668
schoolwork,-0.6741754948122907
umpire,0.7121188663076001
thumbnail,-0.6741754948122907
piero,0.7121188663076001
pretentions,1.1175839744157638
feasted,0.7121188663076001
cellmates,-0.6741754948122907
appointed,-0.8283261746395496
illustrated,-0.055136286406067825
klondike,0.5297973095136452
minotaur,1.72371977798608
admonishes,-0.6741754948122907
antartica,-1.0796406029204544
unthinkingly,-0.6741754948122907
isaak,-0.6741754948122907
preschool,1.1175839744157638
cheekboned,-0.6741754948122907
palsy,-1.5904662266864449
teleportation,1.6284095981817543
tyrant,-0.5871641178226614
offline,1.1175839744157638
blooey,-0.6741754948122907
undergone,0.4889753149933913
norcut,0.7121188663076001
marceline,-1.0796406029204544
fantasizes,-1.0796406029204544
deathwatch,-0.6741754948122907
margera,-1.5904662266864449
zipmole,-0.6741754948122907
subterfuge,-0.49185393801833577
bootmen,0.7121188663076001
nikolai,-1.9269384633076587
ivanov,-2.378923587050716
formidably,-1.0796406029204544
sematically,-0.6741754948122907
hampeita,1.1175839744157638
lastthree,0.7121188663076001
anthropomorphics,0.7121188663076001
magistral,-0.6741754948122907
dome,-0.26871038670412695
choses,-0.6741754948122907
madam,-0.6741754948122907
dumbwaiter,-0.6741754948122907
slapstick,0.10285316972835723
suny,-0.6741754948122907
locally,-0.2041718655665541
existant,1.8107311549757092
pompous,0.3554439223688668
sheeple,0.7121188663076001
accidentee,0.7121188663076001
potato,0.5422198295122023
immanent,0.7121188663076001
eggleston,1.1175839744157638
washi,0.7121188663076001
thumble,-0.6741754948122907
tourette,-1.7727877834803998
censorship,-0.7119158227951381
tragicomedy,0.018971685747654732
pena,0.24211523706186355
tpm,0.42443679385581845
salubrious,1.4052660468675455
batjac,-1.0796406029204544
kathak,-0.6741754948122907
dully,1.6284095981817543
burying,0.7121188663076001
beech,-0.6741754948122907
unneeded,1.6284095981817543
undoing,-1.5904662266864449
celeb,0.7121188663076001
takahiro,-0.6741754948122907
captivated,-1.4279472971886698
learned,-0.4628664011450834
nazareth,1.1175839744157638
shocking,0.3301842556096304
affronting,-0.6741754948122907
irritably,-0.6741754948122907
janet,0.3703695725855436
africaans,-0.6741754948122907
acuity,-0.6741754948122907
attemps,0.7121188663076001
aloud,0.018971685747654732
unconditionally,-1.367322675372236
guardsman,0.7121188663076001
mclain,-0.6741754948122907
awesomely,-0.386493422360509
desensitize,0.7121188663076001
scrunched,0.7121188663076001
fantastically,-1.1850011185782812
ncos,-0.6741754948122907
servant,-0.09881134990872908
lowrie,-0.6741754948122907
permeating,-0.6741754948122907
dis,0.42443679385581845
begging,0.44385487971292115
intimated,1.6284095981817543
gundown,-1.0796406029204544
tha,0.24211523706186355
vidler,0.7121188663076001
paycheque,0.018971685747654732
ghoulardi,-0.6741754948122907
spooky,-0.30193603433244753
nekromantik,-0.49185393801833577
spaced,-0.3175005508735591
exploit,0.11661015531156949
ensure,-0.36879384526110925
awile,-0.6741754948122907
sparkle,-1.7727877834804016
facially,-0.6741754948122907
avenue,-0.7149974893325464
idealism,-0.6741754948122907
whitest,0.7121188663076001
harshness,-1.4851057110286199
jir,-0.6741754948122907
vitriol,-1.7727877834803998
camion,-0.6741754948122907
devenport,-0.6741754948122907
kinjite,1.6284095981817543
lighting,0.5100922384343125
selected,-0.17208355101505468
prefix,0.7121188663076001
saltshaker,0.7121188663076001
erickson,-1.367322675372236
glower,0.7121188663076001
topical,-0.16334987104630017
muffin,0.018971685747654732
engagingly,-0.2041718655665541
itv,-0.38649342236051076
sheffielders,1.1175839744157638
beef,-0.386493422360509
wiseness,1.1175839744157638
winona,0.894440423101555
sidewinder,0.7121188663076001
could,0.44512343246454034
alone,-0.04274455411090372
gladly,-0.7919585304686745
vellai,-0.6741754948122907
eeeewwww,-0.6741754948122907
predicate,1.1175839744157638
survives,0.5210636295448907
york,-0.48928654251309034
wilfred,-1.7727877834803998
authority,-0.35188789318303293
candied,-0.6741754948122907
azar,1.1175839744157638
erikkson,-1.367322675372236
stumped,-1.367322675372236
bachachan,-0.6741754948122907
medvale,-0.6741754948122907
toady,-1.367322675372236
cff,-0.6741754948122907
morose,1.3182546698779163
pant,0.677027546496328
dumped,0.7121188663075984
schlockmeister,0.018971685747654732
depreciates,0.7121188663076001
bottomless,-0.6741754948122907
ejaculating,-0.6741754948122907
practicing,-0.24929230084702425
rebuke,0.018971685747654732
concequences,-0.6741754948122907
finnerty,-1.367322675372236
tftc,-0.6741754948122907
cherbourg,0.42443679385581845
masayuki,-0.386493422360509
hader,0.7121188663076001
displease,-0.6741754948122907
canine,-0.1351789940796042
beens,-1.367322675372236
otakon,-0.6741754948122907
australain,-0.6741754948122907
monty,-0.06326641248931786
barretts,-0.6741754948122907
exacty,-0.6741754948122907
miyako,0.7121188663076001
grandddady,-0.6741754948122907
jostyn,1.1175839744157638
friendkin,0.7121188663076001
guv,0.7121188663076001
affecting,-1.5316257266635116
interject,1.1175839744157638
listner,-0.6741754948122907
rudyard,-0.6741754948122907
scotched,0.7121188663076001
phrase,0.5255329107271862
tami,0.7121188663076001
pervades,-2.378923587050716
stallion,-2.1782528915885653
othersthe,-0.6741754948122907
sideburn,0.935262417621809
bug,-0.33242620109023413
horrortitles,0.7121188663076001
prestidigitator,-0.6741754948122907
overweening,-1.0796406029204544
deactivate,-0.6741754948122907
bigelow,1.4052660468675455
quinn,-0.8535164234681094
fusia,-1.367322675372236
mindwalk,1.1175839744157638
overindulgence,0.7121188663076001
regenerative,-0.6741754948122907
rowdy,-0.6741754948122907
confirming,1.9648818348029682
joyriding,1.1175839744157638
kawajiri,0.7121188663076001
greencine,-0.6741754948122907
mccalman,0.7121188663076001
adolf,0.24211523706186355
lured,0.2702861140285595
gacktnhyde,-0.6741754948122907
problematic,0.32435333529883614
grist,1.9648818348029682
falukner,-0.6741754948122907
intriguingly,-1.0796406029204544
woos,-0.6741754948122907
bronstein,-1.0796406029204544
presumably,0.66699843102713
clerici,1.4052660468675455
graze,1.4052660468675455
geometrical,-0.386493422360509
thisfilm,0.018971685747654732
sequiturs,0.42443679385581845
pensacola,-1.5904662266864449
tarkowsky,-1.0796406029204544
delmer,0.7121188663076001
amithab,1.1175839744157638
maschera,-0.6741754948122907
bating,0.018971685747654732
preciousness,-0.6741754948122907
mantelpiece,0.7121188663076001
disneyfication,-1.0796406029204544
expression,-0.49185393801833577
tilney,0.3672783800158701
jemma,0.7121188663076001
electrifying,-2.620085643867604
confederate,-0.6228822004247405
jurassik,0.7121188663076001
baba,-0.8564970516062456
delay,0.16207252938832717
namesake,1.8107311549757092
smartness,0.018971685747654732
thirsty,-0.6000675226585681
stationsmaster,-0.6741754948122907
realest,-0.6741754948122907
naiive,-0.6741754948122907
crotch,0.5579681864803412
thehollywoodnews,-0.6741754948122907
walerian,-0.6741754948122907
filmographic,-0.6741754948122907
hombre,1.2717346542430228
thingies,1.1175839744157638
symphony,-0.9618575672640723
isaac,-0.06107102192588165
nuttest,-0.6741754948122907
serrat,-0.6741754948122907
sodom,1.8107311549757092
bacchanalian,-0.6741754948122907
dexterous,1.1175839744157638
breguet,0.7121188663076001
acclimate,-0.6741754948122907
intersection,-0.6741754948122907
tale,-0.6741754948122916
paltrow,-0.20417186556655587
inhabit,-0.029818478421777428
engrained,-0.6741754948122907
uncultured,0.7121188663076001
eberle,1.1175839744157638
unforgivable,0.42443679385581845
blazed,0.7121188663076001
tatum,0.22661105052590003
rocknroll,0.7121188663076001
buston,-0.6741754948122907
disfigurement,0.3066537581994364
swooned,0.7121188663076001
olsen,1.4658906686839792
genre,-0.27344973206802337
teabagging,0.7121188663076001
directionis,0.7121188663076001
metallic,0.018971685747654732
commodore,1.1175839744157638
mdixon,-0.6741754948122907
wkw,-0.6741754948122907
westbridge,-1.0796406029204544
dominoe,-2.0604698559321815
cable,0.08622391275682162
fidgeting,0.42443679385581845
unmistakable,0.13675472140403677
nightscream,1.1175839744157638
wyngarde,-1.367322675372236
ivanhoe,0.018971685747654732
distraught,-1.9269384633076587
specialising,0.7121188663076001
storyteller,-0.6000675226585681
trump,-0.2041718655665541
jumanji,-1.0796406029204544
perspirer,-0.6741754948122907
mgmexcellent,-0.6741754948122907
madder,-1.0796406029204544
spoilersplotan,0.7121188663076001
egomaniacal,0.018971685747654732
bushy,0.018971685747654732
missionary,-0.1480823989155109
hearty,-0.06107102192588165
amnesia,-0.49185393801833577
squealing,0.42443679385581845
flyer,0.5297973095136452
cease,-0.8683315092532471
chancellor,-0.2041718655665541
mortified,0.935262417621809
spacer,-0.6741754948122907
boarded,-0.6741754948122907
meep,-1.0796406029204544
paintbrush,-1.367322675372236
drecky,0.7121188663076001
wrack,-1.0796406029204544
meditates,-0.6741754948122907
breaking,-0.4620009748686549
hearse,-1.367322675372236
cepted,-0.6741754948122907
copiously,-1.0796406029204544
vendetta,0.11428186555198039
actingwise,0.018971685747654732
blanka,0.7121188663076001
titted,-0.6741754948122907
hastened,-0.6741754948122907
towsend,0.7121188663076001
wellesian,-1.367322675372236
vingh,0.7121188663076001
unsuspected,-0.386493422360509
mba,0.42443679385581845
garlic,-0.6741754948122907
dawkins,0.3066537581994364
ritan,-0.6741754948122907
kiley,-2.0604698559321815
hoochies,-0.6741754948122907
badmen,0.7121188663076001
merton,-0.6741754948122907
faire,-0.49185393801833577
covering,0.14680505725753967
inept,1.5792193539909825
stealthy,-0.6741754948122907
deceit,-1.0106477314335045
potsie,1.1175839744157638
cannibalism,0.21312770018861116
teleported,1.1175839744157638
borrowed,-0.028656363241600147
shooting,0.24334147878510848
aahhh,0.7121188663076001
saskia,1.2229444900735906
caetano,-1.0796406029204544
bara,0.7121188663076001
owes,-0.6402739431366111
acquired,-0.38649342236051076
ravis,0.7121188663076001
deterioration,0.6251074893179709
gaghan,1.1175839744157638
lacemaker,-0.6741754948122907
transcended,0.3066537581994364
taglines,-1.0796406029204544
youthful,-0.38649342236051076
compress,0.018971685747654732
strengthens,0.018971685747654732
salt,0.5422198295122023
llyod,-0.8973190461264995
petes,0.7121188663076001
mopped,0.7121188663076001
georgian,-0.386493422360509
coop,-2.2836134072463903
josephine,-1.0796406029204544
kwan,0.9998009387593818
ordering,-0.26871038670412695
adjective,0.2601337425645429
sarajevo,0.7121188663076001
warren,-0.4228610665313841
katina,-1.367322675372236
burak,-1.367322675372236
beagle,0.018971685747654732
neutron,0.42443679385581845
perpetual,-0.23234274253325182
abhorrent,0.018971685747654732
gino,-2.9254672934187855
mcquarrie,-0.6741754948122907
viveca,-0.6741754948122907
unmanly,0.7121188663076001
mystique,-0.386493422360509
smash,0.2784828812327387
brash,-0.8283261746395496
nausicaa,-1.4851057110286199
slaught,-0.6741754948122907
demonically,-0.6741754948122907
dakar,-0.386493422360509
woot,0.7121188663076001
insurgent,2.033874706289918
geostationary,-0.6741754948122907
dishonourably,1.1175839744157638
indonesia,0.42443679385581845
californian,0.9998009387593818
bonzos,1.4052660468675455
roughneck,0.935262417621809
rescueman,-0.6741754948122907
magnetically,0.018971685747654732
thirteen,-1.1441791240580272
defrauds,0.7121188663076001
interactive,-0.6741754948122907
plainspoken,0.7121188663076001
milius,0.7121188663076001
yugoslavia,-0.1351789940796042
lankford,-1.0796406029204544
guru,-0.3175005508735591
insistence,0.35544392236886857
cutter,0.06776184991708689
jed,-3.025550751975768
isla,1.9648818348029682
dimas,-0.6741754948122907
affliction,-0.1351789940796042
stumblebum,-0.6741754948122907
exiting,-0.5406441021877679
occasionally,0.1595536363688428
curve,0.018971685747654732
rescuer,-0.9618575672640723
soulhunter,-0.6741754948122907
superstar,-1.2893611339025242
atrophied,1.6284095981817543
drape,1.1175839744157638
popeil,0.7121188663076001
spartanic,-0.6741754948122907
